"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"thiP",403.292580273238,2.40506220924641,0.153167844287847,15.7021352649359,1.46235855993075e-55,1.7551495641789e-54
"thiB",226.979252016644,2.11629021416218,0.159566581026179,13.2627408606002,3.80722172269452e-40,3.28029746232786e-39
"sgrR",607.943455182408,0.505925223403603,0.112981913930886,4.47793107588078,7.5369925660545e-06,1.61523774407803e-05
"sgrS",87.7927285909876,0.635335945762741,0.195798877798307,3.24483956653318,0.00117516812105219,0.00206650644959178
"sgrT",105.66660215061,0.277702592898294,0.204973487450488,1.35482201309266,0.175474271348278,0.218033921700155
"setA",154.260895538977,-1.01086609922334,0.175450149393504,-5.7615573581311,8.33413308637064e-09,2.19514755993193e-08
"leuD",885.041318221551,-3.25267131479659,0.309619555459593,-10.5053807404652,8.15928759031933e-26,4.61436253950467e-25
"leuC",1518.8424421332,-3.69416952688978,0.384131738453575,-9.61693387211805,6.78227046036275e-22,3.31691643421833e-21
"leuB",1763.82086859975,-4.02254257151715,0.394905635084105,-10.1860855205585,2.28791988540673e-24,1.21279610511869e-23
"leuA",4195.30079213206,-4.99074799146909,0.635485293216865,-7.853443729918,4.0476645185464e-15,1.47058901906474e-14
"leuL",231.758979363983,-4.83145248080315,0.280956765991479,-17.1964268728438,2.82418853268555e-66,4.27673949426239e-65
"leuO",370.673348101051,-2.59888936864213,0.19446349851052,-13.3644071434904,9.76095979625497e-41,8.55757511961939e-40
"ilvI",779.36041945993,-3.62504582280229,0.175552289130781,-20.6493794000131,9.888186621809e-95,2.39450933304335e-93
"ilvH",475.607604365783,-3.49213401375195,0.169567842412556,-20.5943176728972,3.08603758997704e-94,7.40783783061301e-93
"cra",809.412936295181,1.23995827759647,0.116886603947292,10.6082154474742,2.72911645219536e-26,1.56596588076387e-25
"mraZ",1315.40212436379,1.0120323879875,0.13288098636974,7.61608124409561,2.61493133374127e-14,9.13812939706023e-14
"rsmH",1983.30350565488,1.0853968538597,0.115530699997513,9.39487819153752,5.72840665301756e-21,2.7052449631991e-20
"ftsL",773.405329166032,0.989960463798414,0.129190638714821,7.6627879051181,1.81939674162545e-14,6.40283219508009e-14
"ftsI",2119.45381334861,0.883295188475957,0.106068546067457,8.32758834946419,8.25058265052483e-17,3.2234152686521e-16
"murE",2673.96612023716,1.11977608131405,0.115145061811254,9.72491623782864,2.36099633341198e-22,1.17239357224622e-21
"murF",3448.90163459895,0.41293587935717,0.126131656808004,3.27384805533583,0.00106093642939235,0.00187402556310082
"mraY",1504.89888617656,-0.0766058572714325,0.086367728941093,-0.886973157806215,0.375093352169353,0.430996688309978
"murD",1642.66298811443,-0.109921558293004,0.0952121292297116,-1.15449112610226,0.248298874597047,0.298469038631088
"ftsW",1311.3320225922,-0.231690161633941,0.0888950257619806,-2.60633437751961,0.00915170714682746,0.0142230517913799
"murG",1453.23201101594,0.118106304452717,0.0861757270620521,1.37052866832993,0.170521932616379,0.212360458448626
"murC",3450.89334023804,0.557316992297776,0.104757662337602,5.32005945781526,1.03733344811629e-07,2.53319500857185e-07
"ddlB",2019.30763169874,0.412112113129287,0.0746128549167575,5.52333929038185,3.32616533271918e-08,8.40254174354656e-08
"ftsQ",1508.56248308044,-0.26505384339336,0.0813999407551114,-3.2561920922125,0.00112917329277039,0.00199135886761592
"ftsA",2638.37980745715,-0.324912009101046,0.0775665431584985,-4.18881641324566,2.80413130100138e-05,5.73022667717643e-05
"ftsZ",9068.83109284294,-0.161207545855683,0.0864515997704415,-1.86471443309024,0.0622214426008708,0.0842856752037917
"lpxC",31873.8753305541,-0.0271950175080405,0.113963294125021,-0.238629619447528,0.811392795534581,0.840454452431621
"secM",4497.53708900041,-0.0568652415064975,0.0887827307477938,-0.64049890139148,0.521848303143585,0.572574874726604
"secA",14282.1580157152,0.240696760870021,0.0961633226909183,2.5029996274531,0.012314567370691,0.0188141125171453
"mutT",319.038473481634,0.641803091795118,0.124261031991712,5.16495864800098,2.40492084317839e-07,5.71051830451474e-07
"yacG",374.454329888853,0.318313115970166,0.147011521839491,2.16522563665251,0.0303704099697127,0.0433739006504315
"zapD",1576.01009954837,0.383480578389845,0.0822686640923648,4.6613201104044,3.14187610661707e-06,6.92497712833762e-06
"coaE",555.156472186567,-0.447579683626366,0.111564940786727,-4.01183096114379,6.02496361746235e-05,0.000119477723683949
"yacM",10.0386297645957,-0.238879349320538,0.535535245176883,-0.446057195062182,0.655555931759486,0.69755922510296
"guaC",1415.30501063274,-0.0373086249304148,0.152376308757567,-0.244845312467658,0.806576207229925,0.836556492668472
"hofC",186.89668144419,-0.0493475936229652,0.155223858924251,-0.317912426381867,0.75055136635121,0.783624095124901
"hofB",360.128899183244,-0.440638151460043,0.121851288746726,-3.61619606975132,0.000298963963222768,0.000556520455751966
"ppdD",65.2804480658076,0.0402178631527209,0.21453263734163,0.187467341338262,0.851294227562894,0.873705072612627
"nadC",1064.63090685081,-1.49426504017938,0.0894423172119696,-16.7064660974526,1.17601607138256e-62,1.64492629628243e-61
"ampD",579.383167663979,-0.890132402515822,0.111656241356989,-7.97207922904981,1.5602671947573e-15,5.78340442992642e-15
"ampE",811.241550524863,-0.903855414199934,0.110073854158429,-8.21135428672298,2.18707511626366e-16,8.41312240314998e-16
"aroP",1343.02008430915,-2.19320645794994,0.203874286181529,-10.7576413829703,5.45484332618957e-27,3.19672428188316e-26
"pdhR",1412.98185797952,-0.00382431711965761,0.120430225599176,-0.0317554592348433,0.974667067087251,0.979657134353377
"aceE",98948.4901312415,1.67272784902336,0.117168943531378,14.2762049277623,3.07919266971645e-46,3.08311878058858e-45
"aceF",29892.2733531953,1.39034639560797,0.0837889771366052,16.5934284332081,7.77524244852983e-62,1.07388210400926e-60
"lpd",11682.6320585062,1.08650416736503,0.119005308989198,9.12987980614931,6.85753868862627e-20,3.08477006312427e-19
"yacH",124.222301021503,-0.705096465880516,0.206596199031897,-3.41292080485785,0.00064270616394878,0.00116062936374062
"acnB",11406.819531206,0.517646076712826,0.160536631389958,3.22447326962664,0.00126204637987468,0.00221361485327732
"yacL",130.139429578728,0.517127509927912,0.174204407413067,2.96850991089862,0.00299247451781958,0.0049817178753647
"speD",2649.12092310281,0.304627080059027,0.127448233852953,2.39020244415861,0.0168390879786027,0.0251533876680378
"speE",3525.93575356454,0.272635234185733,0.123528477396783,2.20706382796257,0.0273096004289031,0.0394535804356585
"yacC",1357.39193640768,-1.59015690688501,0.122646985889658,-12.9653158237058,1.92436168110689e-38,1.57883823299173e-37
"cueO",506.179389888049,0.625138571723589,0.121580391241604,5.1417713443718,2.72160224649057e-07,6.42947138849755e-07
"gcd",2416.38424676909,0.978911184352281,0.203188618712072,4.81774614423382,1.45188926324039e-06,3.26556271687087e-06
"hpt",811.921794958126,0.0542980664835439,0.102356865204967,0.530478013124114,0.595780549340376,0.643040581135686
"can",2458.24008646294,-0.882792604125647,0.0925357092977407,-9.54002093705463,1.42803481546572e-21,6.94067849744923e-21
"yadG",1152.61683694981,-0.26770375587182,0.0923977467719697,-2.897297447442,0.00376392703537601,0.00617621101894386
"yadH",1428.11273026157,-0.422317430155484,0.0996803057019993,-4.23671885014106,2.26809844822621e-05,4.66956448310841e-05
"yadI",133.273351846483,-0.211292791292581,0.158452335310018,-1.33347855605396,0.182374808084981,0.225706694049814
"yadE",327.622099971041,-0.0869238165999324,0.152113804850147,-0.571439368606711,0.567701849016876,0.617201679326411
"panD",2394.21655202598,-1.08251864560164,0.103772938940285,-10.4316082463904,1.77852208807986e-25,9.93550398188516e-25
